,id,tweet_id,text,tag,date,partition
624,416,360373995712950274,"today is also the feast day of st . james , patron saint of spain where a terrible train crash occurred yesterday . we pray for all involved . ",Related and informative,Thu Jul 25 12:20:30 +0000 2013,train
625,417,360374050259861505,holy shit ! security cam of the train derailment in spain . driver 100% to blame <URL> ,Related and informative,Thu Jul 25 12:20:43 +0000 2013,train
626,418,360374171861139456,sube a 78 cifra de muertos tras descarrilar tren en santiago de compostela <URL> ,Related and informative,Thu Jul 25 12:21:12 +0000 2013,train
627,419,360374209618251776,spain train derailment caught on tape : watch : surveillance video shows the moment a high - speed train carrying . . . <URL> ,Related and informative,Thu Jul 25 12:21:21 +0000 2013,train
628,420,360374318695321600,"“ <USR> : new video shows the moment a #train derailed in #spain , killing 77 : <URL> - - - this is simply horrible . ",Related and informative,Thu Jul 25 12:21:47 +0000 2013,train
629,421,360375153332457472,elevan a 78 los muertos por el descarrilamiento del tren de alta velocidad en españa : al menos 78 per . . . <URL> #chaco ,Related and informative,Thu Jul 25 12:25:06 +0000 2013,train
630,422,360375618921168898,spain ' s deadly train crash : watch shocking video of the moment of impact : <URL> ,Related and informative,Thu Jul 25 12:26:57 +0000 2013,train
631,423,360375736361684992,<USR> anuncia tres días de luto en españa tras accidente de tren que dejó 79 muertos <URL> ,Related and informative,Thu Jul 25 12:27:25 +0000 2013,train
632,424,360375878942851072,vídeo del momento del accidente de tren de santiago de compostela ,Related and informative,Thu Jul 25 12:27:59 +0000 2013,train
633,425,360376516506431488,watch : high - speed train crash in spain caught on tape <URL> ( via <USR> ) <URL> ,Related and informative,Thu Jul 25 12:30:31 +0000 2013,train
634,426,360377380537245696,"holy crap , this looks absolutely horrific > video shows train crash that killed 77 in spain <URL> ",Related and informative,Thu Jul 25 12:33:57 +0000 2013,train
635,427,360377770573955072,"que horror el video que capta precisamente el accidente en compostela . se puede calcular con el , la velocidad del tren . ",Related - but not informative,Thu Jul 25 12:35:30 +0000 2013,train
636,428,360377967731412992,video footage of the moment a spanish train derailed in santiago de compostela has emerged <URL> ,Related and informative,Thu Jul 25 12:36:17 +0000 2013,train
637,429,360378332644261888,"new video shows the moment a #train derailed in #spain , killing 77 : <URL> ",Related and informative,Thu Jul 25 12:37:44 +0000 2013,train
638,430,360378559119892481,video del accidente de tren en #españa . . . <URL> #alaireyenvivo . . . ! ! ! ,Related and informative,Thu Jul 25 12:38:38 +0000 2013,train
639,431,360378882072920064,[ video ] cámara de seguridad graba el momento en que el tren en santiago de compostela descarrila <URL> ,Related and informative,Thu Jul 25 12:39:55 +0000 2013,train
640,432,360378932425531393,son 78 los muertos y 95 los heridos por el descarrilamiento de un tren en #españa <URL> #galicia ,Related and informative,Thu Jul 25 12:40:07 +0000 2013,train
641,433,360378940814147585,españa investiga descarrilamiento que mató a 77 . el tren tenía ocho vagones y transportaba a 218 pasajeros . <URL> ,Related and informative,Thu Jul 25 12:40:09 +0000 2013,train
642,434,360379649659904001,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 12:42:58 +0000 2013,train
643,435,360379846754435072,"declaran tres días de luto nacional por accidente de tren en españa : testigos afirman que el tren , en el que v . . . <URL> ",Related and informative,Thu Jul 25 12:43:45 +0000 2013,train
644,436,360379859358326784,#video accidente de tren en santiago de compostela #españa <URL> ,Related and informative,Thu Jul 25 12:43:48 +0000 2013,train
645,437,360379955839909890,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 12:44:11 +0000 2013,train
646,438,360380236824707072,#tropa ( video ) cámara de seguridad graba el momento en que el tren en santiago de compostela desc . . . <URL> via <USR> ,Related and informative,Thu Jul 25 12:45:18 +0000 2013,train
647,439,360380308157247489,así fue el accidente de tren en españa - se conocieron las impactantes imágenes del siniestro ferroviario en ga . . . <URL> ,Related and informative,Thu Jul 25 12:45:35 +0000 2013,train
648,440,360380677239214080,video shows moment of train crash that killed at least 78 in spain <URL> ,Related and informative,Thu Jul 25 12:47:03 +0000 2013,train
649,441,360381302203105280,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related - but not informative,Thu Jul 25 12:49:32 +0000 2013,train
650,442,360381725802627073,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren #respect vi … ,Related and informative,Thu Jul 25 12:51:13 +0000 2013,train
651,443,360381755187933185,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 12:51:20 +0000 2013,train
652,444,360381776134279168,the frightful video of the train derailment in #spain <URL> ,Related and informative,Thu Jul 25 12:51:25 +0000 2013,train
653,445,360381864235642880,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 12:51:46 +0000 2013,train
654,446,360381893595774978,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related - but not informative,Thu Jul 25 12:51:53 +0000 2013,train
655,447,360382761804115970,“ <USR> : short but stunning cctv footage of the train crash in spain in <USR> <URL> #rip ,Related and informative,Thu Jul 25 12:55:20 +0000 2013,train
656,448,360382875041927169,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Thu Jul 25 12:55:47 +0000 2013,train
657,449,360383135126523904,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 12:56:49 +0000 2013,train
658,450,360383495836667904,spain ' s deadly train crash : watch shocking video of the moment of impact : <URL> ,Related and informative,Thu Jul 25 12:58:15 +0000 2013,train
659,451,360383697150685184,horrible lo ocurrido en el tren de españa . . . muy fuerte y lo peor culpa de la irresponsabilidad de una persona . . . ,Related - but not informative,Thu Jul 25 12:59:03 +0000 2013,train
660,452,360384678626213888,vídeo | el descarrilamiento del tren alvia en santiago de compostela <URL> #accidentesantiago ,Related and informative,Thu Jul 25 13:02:57 +0000 2013,train
661,453,360384699593527297,vea el video del momento en que se descarrila el tren en españa <URL> ,Related and informative,Thu Jul 25 13:03:02 +0000 2013,train
662,454,360384863150411777,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Not related,Thu Jul 25 13:03:41 +0000 2013,train
663,455,360385072865607680,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related - but not informative,Thu Jul 25 13:04:31 +0000 2013,train
664,456,360385127420936192,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related and informative,Thu Jul 25 13:04:44 +0000 2013,train
665,457,360385349702254592,"78 dead after train derails , splits apart in spain - <URL> via <URL> ",Related and informative,Thu Jul 25 13:05:37 +0000 2013,train
666,458,360385622315237379,"#ap10things to know today : us surveillance survives close vote , 77 dead in spain train derailment . <URL> - vw ",Related and informative,Thu Jul 25 13:06:42 +0000 2013,train
667,459,360386184385536000,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ un crack ! ,Related and informative,Thu Jul 25 13:08:56 +0000 2013,train
668,460,360386247283314689,78 dead after train derails in spain <URL> ,Related and informative,Thu Jul 25 13:09:11 +0000 2013,train
669,461,360386259845259266,el papa reza por las víctimas del trágico accidente de tren en españa #jmjrio2013 ,Related and informative,Thu Jul 25 13:09:14 +0000 2013,train
670,462,360386838667595778,"el desastre en el #tren en españa me da mucho dolor en mi pecho , lo siento mucho por todos los humanos inocentes que tenían morir en este ",Related - but not informative,Thu Jul 25 13:11:32 +0000 2013,train
671,463,360387346199347201,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related - but not informative,Thu Jul 25 13:13:33 +0000 2013,train
672,464,360387790766219264,"[ video ] impactante video del descarrilamiento de tren en santiago de compostela , españa <URL> ",Related and informative,Thu Jul 25 13:15:19 +0000 2013,train
673,465,360387824329039872,que punteria <USR> ir a españa a los talleres de la renfe y q descarrile un tren . #yeta ,Related - but not informative,Thu Jul 25 13:15:27 +0000 2013,train
674,466,360387824350015488,aquí un video del momento exacto en que el tren alvia 730 se descarrila cerca de santiago de compostela <URL> ,Related and informative,Thu Jul 25 13:15:27 +0000 2013,train
675,467,360388067594469376,video : spain train derailment caught on tape at moment of impact . warning : video may be disturbing to some viewers . <URL> ,Related and informative,Thu Jul 25 13:16:25 +0000 2013,train
676,468,360388298285395969,"video : así fue el descarrilamiento del tren en galicia , españa <URL> ",Related and informative,Thu Jul 25 13:17:20 +0000 2013,train
677,469,360388302492278784,rip to the 77 people who were killed this morning in a big train disaster in spain ,Related - but not informative,Thu Jul 25 13:17:21 +0000 2013,train
678,470,360388549964611586,vamos a intentar que todo españa guarde un minuto a las 20:00 de silencio por los afectados en el dramatico acidente de tren en santiago . ,Related - but not informative,Thu Jul 25 13:18:20 +0000 2013,train
679,471,360389015523962880,"así fue el accidente de tren en españa con 80 muertos , 130 heridos y hay 20 muy graves <URL> ",Related and informative,Thu Jul 25 13:20:11 +0000 2013,train
680,472,360389221049044993,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísim … ,Related - but not informative,Thu Jul 25 13:21:00 +0000 2013,train
681,473,360389678228193280,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren ¡ grandísimo detalle ! chapeau ,Related and informative,Thu Jul 25 13:22:49 +0000 2013,train
682,474,360389980192911361,78 dead after train derails and splits apart in spain - video released of the crash : <URL> ,Related and informative,Thu Jul 25 13:24:01 +0000 2013,train
683,475,360390114435796993,son al menos 78 los muertos tras el accidente de tren en españa : agencia noticias : en el lugar del siniestro en . . . <URL> ,Related and informative,Thu Jul 25 13:24:33 +0000 2013,train
684,476,360390718407184384,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren . ,Related and informative,Thu Jul 25 13:26:57 +0000 2013,train
